code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Deletion_Row_Removed,id_student_Mean_Imputed,num_of_prev_attempts_Mean_Imputed,studied_credits_Mean_Imputed,avg_assessment_score_Mean_Imputed,assessment_count_Mean_Imputed,total_vle_clicks_Mean_Imputed,date_registration_Mean_Imputed,date_unregistration_Mean_Imputed,module_presentation_length_Mean_Imputed,final_score_Mean_Imputed,dropout_Mean_Imputed,id_student_Median_Imputed,num_of_prev_attempts_Median_Imputed,studied_credits_Median_Imputed,avg_assessment_score_Median_Imputed,assessment_count_Median_Imputed,total_vle_clicks_Median_Imputed,date_registration_Median_Imputed,date_unregistration_Median_Imputed,module_presentation_length_Median_Imputed,final_score_Median_Imputed,dropout_Median_Imputed,id_student_Model_Imputed,num_of_prev_attempts_Model_Imputed,studied_credits_Model_Imputed,avg_assessment_score_Model_Imputed,assessment_count_Model_Imputed,total_vle_clicks_Model_Imputed,date_registration_Model_Imputed,date_unregistration_Model_Imputed,module_presentation_length_Model_Imputed,final_score_Model_Imputed,dropout_Model_Imputed,code_module_Missing,code_presentation_Missing,id_student_Missing,gender_Missing,region_Missing,highest_education_Missing,imd_band_Missing,age_band_Missing,num_of_prev_attempts_Missing,studied_credits_Missing,disability_Missing,final_result_Missing,avg_assessment_score_Missing,assessment_count_Missing,total_vle_clicks_Missing,date_registration_Missing,date_unregistration_Missing,module_presentation_length_Missing,final_score_Missing,dropout_Missing
FFF,2013J,599468,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,69.91666666666667,12,6081,-57.0,,268,60.0,0,1,599468,0,60,69.91666666666667,12,6081,-57.0,49.757644956314536,268,60.0,0,599468,0,60,69.91666666666667,12,6081,-57.0,27.0,268,60.0,0,599468,0,60,69.91666666666667,12,6081,-57.0,49.608540557085504,268,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599559,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,89.25,12,3668,-31.0,,268,86.0,0,1,599559,0,60,89.25,12,3668,-31.0,49.757644956314536,268,86.0,0,599559,0,60,89.25,12,3668,-31.0,27.0,268,86.0,0,599559,0,60,89.25,12,3668,-31.0,49.60866393073062,268,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599568,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,69.0,2,322,-53.0,,268,70.0,0,1,599568,0,120,69.0,2,322,-53.0,49.757644956314536,268,70.0,0,599568,0,120,69.0,2,322,-53.0,27.0,268,70.0,0,599568,0,120,69.0,2,322,-53.0,49.608676132519705,268,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599570,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,46.333333333333336,3,235,-66.0,,268,84.0,0,1,599570,0,60,46.333333333333336,3,235,-66.0,49.757644956314536,268,84.0,0,599570,0,60,46.333333333333336,3,235,-66.0,27.0,268,84.0,0,599570,0,60,46.333333333333336,3,235,-66.0,49.60867884402838,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599587,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,77.91666666666667,12,2263,-3.0,,268,76.0,0,1,599587,0,60,77.91666666666667,12,2263,-3.0,49.757644956314536,268,76.0,0,599587,0,60,77.91666666666667,12,2263,-3.0,27.0,268,76.0,0,599587,0,60,77.91666666666667,12,2263,-3.0,49.6087018918522,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599595,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,49.0,3,965,-66.0,93.0,268,70.0,1,0,599595,0,120,49.0,3,965,-66.0,93.0,268,70.0,1,599595,0,120,49.0,3,965,-66.0,93.0,268,70.0,1,599595,0,120,49.0,3,965,-66.0,93.0,268,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,599663,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,83.75,12,2904,-42.0,,268,82.0,0,1,599663,0,60,83.75,12,2904,-42.0,49.757644956314536,268,82.0,0,599663,0,60,83.75,12,2904,-42.0,27.0,268,82.0,0,599663,0,60,83.75,12,2904,-42.0,49.60880492918219,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599683,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction,91.41666666666669,12,4423,-58.0,,268,84.0,0,1,599683,0,90,91.41666666666669,12,4423,-58.0,49.757644956314536,268,84.0,0,599683,0,90,91.41666666666669,12,4423,-58.0,27.0,268,84.0,0,599683,0,90,91.41666666666669,12,4423,-58.0,49.608832044269036,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599718,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass,89.25,12,2054,-53.0,,268,74.0,0,1,599718,0,90,89.25,12,2054,-53.0,49.757644956314536,268,74.0,0,599718,0,90,89.25,12,2054,-53.0,27.0,268,74.0,0,599718,0,90,89.25,12,2054,-53.0,49.608879495671005,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599776,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,0.0,0,0,-63.0,0.0,268,,1,1,599776,0,90,0.0,0,0,-63.0,0.0,268,72.27975744871986,1,599776,0,90,0.0,0,0,-63.0,0.0,268,76.0,1,599776,0,90,0.0,0,0,-63.0,0.0,268,72.17919769728694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,599783,M,Ireland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,62.333333333333336,12,2384,-45.0,,268,76.0,0,1,599783,0,90,62.333333333333336,12,2384,-45.0,49.757644956314536,268,76.0,0,599783,0,90,62.333333333333336,12,2384,-45.0,27.0,268,76.0,0,599783,0,90,62.333333333333336,12,2384,-45.0,49.608967619703236,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599795,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,20.0,4,303,-32.0,180.0,268,42.0,1,0,599795,0,60,20.0,4,303,-32.0,180.0,268,42.0,1,599795,0,60,20.0,4,303,-32.0,180.0,268,42.0,1,599795,0,60,20.0,4,303,-32.0,180.0,268,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,599805,M,South Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn,64.0,3,2253,-65.0,61.0,268,68.0,1,0,599805,0,180,64.0,3,2253,-65.0,61.0,268,68.0,1,599805,0,180,64.0,3,2253,-65.0,61.0,268,68.0,1,599805,0,180,64.0,3,2253,-65.0,61.0,268,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,599816,M,East Anglian Region,HE Qualification,90-100%,0-35,0,120,Y,Pass,81.75,12,3338,-31.0,,268,96.0,0,1,599816,0,120,81.75,12,3338,-31.0,49.757644956314536,268,96.0,0,599816,0,120,81.75,12,3338,-31.0,27.0,268,96.0,0,599816,0,120,81.75,12,3338,-31.0,49.60901235959652,268,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599857,M,Scotland,Lower Than A Level,20-30%,35-55,0,90,N,Pass,86.25,12,3124,-28.0,,268,90.0,0,1,599857,0,90,86.25,12,3124,-28.0,49.757644956314536,268,90.0,0,599857,0,90,86.25,12,3124,-28.0,27.0,268,90.0,0,599857,0,90,86.25,12,3124,-28.0,49.609067945524544,268,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599907,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail,63.333333333333336,3,855,-37.0,,268,76.0,0,1,599907,0,60,63.333333333333336,3,855,-37.0,49.757644956314536,268,76.0,0,599907,0,60,63.333333333333336,3,855,-37.0,27.0,268,76.0,0,599907,0,60,63.333333333333336,3,855,-37.0,49.609135733241644,268,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599957,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,73.0,2,596,-30.0,65.0,268,88.0,1,0,599957,0,60,73.0,2,596,-30.0,65.0,268,88.0,1,599957,0,60,73.0,2,596,-30.0,65.0,268,88.0,1,599957,0,60,73.0,2,596,-30.0,65.0,268,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,599994,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0.0,0,147,-63.0,95.0,268,,1,1,599994,0,60,0.0,0,147,-63.0,95.0,268,72.27975744871986,1,599994,0,60,0.0,0,147,-63.0,95.0,268,76.0,1,599994,0,60,0.0,0,147,-63.0,95.0,268,72.17939901761632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600037,M,Ireland,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0,0,-35.0,-26.0,268,,1,1,600037,0,120,0.0,0,0,-35.0,-26.0,268,72.27975744871986,1,600037,0,120,0.0,0,0,-35.0,-26.0,268,76.0,1,600037,0,120,0.0,0,0,-35.0,-26.0,268,72.17943872758954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600175,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Pass,83.58333333333333,12,4701,-15.0,,268,88.0,0,1,600175,0,90,83.58333333333333,12,4701,-15.0,49.757644956314536,268,88.0,0,600175,0,90,83.58333333333333,12,4701,-15.0,27.0,268,88.0,0,600175,0,90,83.58333333333333,12,4701,-15.0,49.609499075405296,268,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600224,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,81.58333333333333,12,3517,-63.0,,268,96.0,0,1,600224,0,120,81.58333333333333,12,3517,-63.0,49.757644956314536,268,96.0,0,600224,0,120,81.58333333333333,12,3517,-63.0,27.0,268,96.0,0,600224,0,120,81.58333333333333,12,3517,-63.0,49.60956550736806,268,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600243,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,88.72727272727273,11,1972,-38.0,,268,78.0,0,1,600243,0,60,88.72727272727273,11,1972,-38.0,49.757644956314536,268,78.0,0,600243,0,60,88.72727272727273,11,1972,-38.0,27.0,268,78.0,0,600243,0,60,88.72727272727273,11,1972,-38.0,49.609591266700555,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600367,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Fail,46.66666666666666,3,666,-60.0,,268,70.0,0,1,600367,0,90,46.66666666666666,3,666,-60.0,49.757644956314536,268,70.0,0,600367,0,90,46.66666666666666,3,666,-60.0,27.0,268,70.0,0,600367,0,90,46.66666666666666,3,666,-60.0,49.60975938023896,268,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600436,F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Withdrawn,63.2,10,2600,-63.0,177.0,268,84.0,1,0,600436,0,120,63.2,10,2600,-63.0,177.0,268,84.0,1,600436,0,120,63.2,10,2600,-63.0,177.0,268,84.0,1,600436,0,120,63.2,10,2600,-63.0,177.0,268,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,600515,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,69.0,2,681,-63.0,,268,50.0,0,1,600515,0,60,69.0,2,681,-63.0,49.757644956314536,268,50.0,0,600515,0,60,69.0,2,681,-63.0,27.0,268,50.0,0,600515,0,60,69.0,2,681,-63.0,49.609960031881585,268,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600542,M,Ireland,A Level or Equivalent,Oct-20,0-35,0,90,N,Pass,79.25,12,2347,-42.0,,268,73.0,0,1,600542,0,90,79.25,12,2347,-42.0,49.757644956314536,268,73.0,0,600542,0,90,79.25,12,2347,-42.0,27.0,268,73.0,0,600542,0,90,79.25,12,2347,-42.0,49.60999663724881,268,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600558,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,73.91666666666667,12,3230,-31.0,,268,83.0,0,1,600558,0,60,73.91666666666667,12,3230,-31.0,49.757644956314536,268,83.0,0,600558,0,60,73.91666666666667,12,3230,-31.0,27.0,268,83.0,0,600558,0,60,73.91666666666667,12,3230,-31.0,49.61001832931829,268,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600564,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0.0,0,23,-32.0,-5.0,268,,1,1,600564,0,120,0.0,0,23,-32.0,-5.0,268,72.27975744871986,1,600564,0,120,0.0,0,23,-32.0,-5.0,268,76.0,1,600564,0,120,0.0,0,23,-32.0,-5.0,268,72.17992540563348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600615,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,60.0,2,648,-25.0,108.0,268,56.0,1,0,600615,0,90,60.0,2,648,-25.0,108.0,268,56.0,1,600615,0,90,60.0,2,648,-25.0,108.0,268,56.0,1,600615,0,90,60.0,2,648,-25.0,108.0,268,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,600667,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0.0,0,35,-59.0,0.0,268,,1,1,600667,0,60,0.0,0,35,-59.0,0.0,268,72.27975744871986,1,600667,0,60,0.0,0,35,-59.0,0.0,268,76.0,1,600667,0,60,0.0,0,35,-59.0,0.0,268,72.18002052487167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600676,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,91.16666666666669,12,5881,-53.0,,268,98.0,0,1,600676,0,60,91.16666666666669,12,5881,-53.0,49.757644956314536,268,98.0,0,600676,0,60,91.16666666666669,12,5881,-53.0,27.0,268,98.0,0,600676,0,60,91.16666666666669,12,5881,-53.0,49.610178308330646,268,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600682,M,South Region,HE Qualification,60-70%,0-35,0,90,N,Pass,66.16666666666667,12,3123,-43.0,,268,66.0,0,1,600682,0,90,66.16666666666667,12,3123,-43.0,49.757644956314536,268,66.0,0,600682,0,90,66.16666666666667,12,3123,-43.0,27.0,268,66.0,0,600682,0,90,66.16666666666667,12,3123,-43.0,49.610186442856694,268,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600746,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,86.0,2,1213,-60.0,43.0,268,84.0,1,0,600746,0,60,86.0,2,1213,-60.0,43.0,268,84.0,1,600746,0,60,86.0,2,1213,-60.0,43.0,268,84.0,1,600746,0,60,86.0,2,1213,-60.0,43.0,268,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,600748,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0,217,-62.0,17.0,268,,1,1,600748,0,60,0.0,0,217,-62.0,17.0,268,72.27975744871986,1,600748,0,60,0.0,0,217,-62.0,17.0,268,76.0,1,600748,0,60,0.0,0,217,-62.0,17.0,268,72.18009532737938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600808,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,72.0,2,172,-53.0,199.0,268,80.0,1,0,600808,0,60,72.0,2,172,-53.0,199.0,268,80.0,1,600808,0,60,72.0,2,172,-53.0,199.0,268,80.0,1,600808,0,60,72.0,2,172,-53.0,199.0,268,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,600860,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,85.08333333333333,12,7369,-43.0,,268,94.0,0,1,600860,0,60,85.08333333333333,12,7369,-43.0,49.757644956314536,268,94.0,0,600860,0,60,85.08333333333333,12,7369,-43.0,27.0,268,94.0,0,600860,0,60,85.08333333333333,12,7369,-43.0,49.61042776712957,268,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600944,M,South Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,65.0,12,900,-60.0,,268,72.0,0,1,600944,0,60,65.0,12,900,-60.0,49.757644956314536,268,72.0,0,600944,0,60,65.0,12,900,-60.0,27.0,268,72.0,0,600944,0,60,65.0,12,900,-60.0,49.610541650494305,268,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600947,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,74.0,1,155,-53.0,,268,74.0,0,1,600947,0,120,74.0,1,155,-53.0,49.757644956314536,268,74.0,0,600947,0,120,74.0,1,155,-53.0,27.0,268,74.0,0,600947,0,120,74.0,1,155,-53.0,49.610545717757326,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,600955,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,0.0,0,0,-50.0,-32.0,268,,1,1,600955,0,60,0.0,0,0,-50.0,-32.0,268,72.27975744871986,1,600955,0,60,0.0,0,0,-50.0,-32.0,268,76.0,1,600955,0,60,0.0,0,0,-50.0,-32.0,268,72.1802864893435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,600991,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass,71.33333333333333,12,2067,-32.0,,268,74.0,0,1,600991,0,90,71.33333333333333,12,2067,-32.0,49.757644956314536,268,74.0,0,600991,0,90,71.33333333333333,12,2067,-32.0,27.0,268,74.0,0,600991,0,90,71.33333333333333,12,2067,-32.0,49.61060537094838,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601021,M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass,68.75,12,3119,-38.0,,268,62.0,0,1,601021,0,90,68.75,12,3119,-38.0,49.757644956314536,268,62.0,0,601021,0,90,68.75,12,3119,-38.0,27.0,268,62.0,0,601021,0,90,68.75,12,3119,-38.0,49.61064604357863,268,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601040,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,81.3,10,2882,-36.0,,268,95.0,0,1,601040,0,120,81.3,10,2882,-36.0,49.757644956314536,268,95.0,0,601040,0,120,81.3,10,2882,-36.0,27.0,268,95.0,0,601040,0,120,81.3,10,2882,-36.0,49.610671802911135,268,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601042,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,61.0,12,1976,-60.0,,268,78.0,0,1,601042,0,60,61.0,12,1976,-60.0,49.757644956314536,268,78.0,0,601042,0,60,61.0,12,1976,-60.0,27.0,268,78.0,0,601042,0,60,61.0,12,1976,-60.0,49.61067451441982,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601074,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,82.5,2,533,-52.0,47.0,268,80.0,1,0,601074,0,90,82.5,2,533,-52.0,47.0,268,80.0,1,601074,0,90,82.5,2,533,-52.0,47.0,268,80.0,1,601074,0,90,82.5,2,533,-52.0,47.0,268,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,601080,M,Wales,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,84.0,1,88,-51.0,,268,84.0,0,1,601080,0,60,84.0,1,88,-51.0,49.757644956314536,268,84.0,0,601080,0,60,84.0,1,88,-51.0,27.0,268,84.0,0,601080,0,60,84.0,1,88,-51.0,49.610726033084816,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601099,M,North Western Region,A Level or Equivalent,Oct-20,35-55,0,120,N,Pass,84.91666666666667,12,4808,-60.0,,268,87.0,0,1,601099,0,120,84.91666666666667,12,4808,-60.0,49.757644956314536,268,87.0,0,601099,0,120,84.91666666666667,12,4808,-60.0,27.0,268,87.0,0,601099,0,120,84.91666666666667,12,4808,-60.0,49.61075179241731,268,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601104,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,70.0,12,2314,-37.0,,268,88.0,0,1,601104,0,60,70.0,12,2314,-37.0,49.757644956314536,268,88.0,0,601104,0,60,70.0,12,2314,-37.0,27.0,268,88.0,0,601104,0,60,70.0,12,2314,-37.0,49.610758571189024,268,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601105,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,86.08333333333333,12,5430,-56.0,,268,92.0,0,1,601105,0,120,86.08333333333333,12,5430,-56.0,49.757644956314536,268,92.0,0,601105,0,120,86.08333333333333,12,5430,-56.0,27.0,268,92.0,0,601105,0,120,86.08333333333333,12,5430,-56.0,49.610759926943366,268,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601180,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,62.5,4,2877,-45.0,186.0,268,48.0,1,0,601180,0,60,62.5,4,2877,-45.0,186.0,268,48.0,1,601180,0,60,62.5,4,2877,-45.0,186.0,268,48.0,1,601180,0,60,62.5,4,2877,-45.0,186.0,268,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,601184,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,62.0,3,529,-42.0,,268,82.0,0,1,601184,0,60,62.0,3,529,-42.0,49.757644956314536,268,82.0,0,601184,0,60,62.0,3,529,-42.0,27.0,268,82.0,0,601184,0,60,62.0,3,529,-42.0,49.61086703153639,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601213,M,South Region,HE Qualification,50-60%,0-35,0,90,N,Distinction,92.83333333333331,12,2955,-53.0,,268,90.0,0,1,601213,0,90,92.83333333333331,12,2955,-53.0,49.757644956314536,268,90.0,0,601213,0,90,92.83333333333331,12,2955,-53.0,27.0,268,90.0,0,601213,0,90,92.83333333333331,12,2955,-53.0,49.6109063484123,268,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601217,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0.0,0,1,-43.0,194.0,268,,1,1,601217,0,60,0.0,0,1,-43.0,194.0,268,72.27975744871986,1,601217,0,60,0.0,0,1,-43.0,194.0,268,76.0,1,601217,0,60,0.0,0,1,-43.0,194.0,268,72.18052844313385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,601271,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,33.666666666666664,3,790,-28.0,122.0,268,36.0,1,0,601271,0,60,33.666666666666664,3,790,-28.0,122.0,268,36.0,1,601271,0,60,33.666666666666664,3,790,-28.0,122.0,268,36.0,1,601271,0,60,33.666666666666664,3,790,-28.0,122.0,268,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,601388,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,89.58333333333333,12,1197,-59.0,,268,86.0,0,1,601388,0,60,89.58333333333333,12,1197,-59.0,49.757644956314536,268,86.0,0,601388,0,60,89.58333333333333,12,1197,-59.0,27.0,268,86.0,0,601388,0,60,89.58333333333333,12,1197,-59.0,49.61114360542215,268,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601389,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Distinction,90.41666666666669,12,4473,-59.0,,268,93.0,0,1,601389,0,120,90.41666666666669,12,4473,-59.0,49.757644956314536,268,93.0,0,601389,0,120,90.41666666666669,12,4473,-59.0,27.0,268,93.0,0,601389,0,120,90.41666666666669,12,4473,-59.0,49.61114496117649,268,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601390,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,73.08333333333333,12,2654,-53.0,,268,94.0,0,1,601390,0,90,73.08333333333333,12,2654,-53.0,49.757644956314536,268,94.0,0,601390,0,90,73.08333333333333,12,2654,-53.0,27.0,268,94.0,0,601390,0,90,73.08333333333333,12,2654,-53.0,49.611146316930835,268,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601399,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,65.5,12,3127,-59.0,,268,84.0,0,1,601399,0,120,65.5,12,3127,-59.0,49.757644956314536,268,84.0,0,601399,0,120,65.5,12,3127,-59.0,27.0,268,84.0,0,601399,0,120,65.5,12,3127,-59.0,49.61115851871991,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601430,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,78.5,12,3218,-52.0,,268,89.0,0,1,601430,0,90,78.5,12,3218,-52.0,49.757644956314536,268,89.0,0,601430,0,90,78.5,12,3218,-52.0,27.0,268,89.0,0,601430,0,90,78.5,12,3218,-52.0,49.61120054710452,268,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,601439,F,Scotland,HE Qualification,90-100%,0-35,0,90,Y,Pass,80.41666666666667,12,1532,-28.0,,268,80.0,0,1,601439,0,90,80.41666666666667,12,1532,-28.0,49.757644956314536,268,80.0,0,601439,0,90,80.41666666666667,12,1532,-28.0,27.0,268,80.0,0,601439,0,90,80.41666666666667,12,1532,-28.0,49.61121274889359,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
