code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,num_of_prev_attempts_Standardized,studied_credits_Standardized,avg_assessment_score_Standardized,assessment_count_Standardized,total_vle_clicks_Standardized,date_registration_Standardized,date_unregistration_Standardized,module_presentation_length_Standardized,final_score_Standardized,num_of_prev_attempts_Scaled,studied_credits_Scaled,avg_assessment_score_Scaled,assessment_count_Scaled,total_vle_clicks_Scaled,date_registration_Scaled,date_unregistration_Scaled,module_presentation_length_Scaled,final_score_Scaled,num_of_prev_attempts_Normalized,studied_credits_Normalized,avg_assessment_score_Normalized,assessment_count_Normalized,total_vle_clicks_Normalized,date_registration_Normalized,date_unregistration_Normalized,module_presentation_length_Normalized,final_score_Normalized
FFF,2014B,203568,F,East Anglian Region,Lower Than A Level,40-50%,0-35,1,180,N,Fail,69.57142857142857,7,2480,-67.0,49.757644956314536,241,82.0,0,1.7441851466378124,2.4406673822011666,0.36216981351072025,0.38590674327932584,0.7472969526177389,0.04898453208838968,1.5501297686317055e-16,-1.138953337617776,0.4922724938944359,0.16666666666666666,0.24000000000000005,0.6957142857142857,0.5,0.1027383073035337,0.5214723926380369,0.5126794128013776,0.1999999999999993,0.8200000000000001,0.00039969762299440153,0.07194557213899228,0.02780753462832479,0.0027978833609608104,0.9912501050261158,-0.0267797407406249,0.019888012414838292,0.09632712714165076,0.03277520508554092
FFF,2014B,227297,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,73.08333333333333,12,3226,-52.0,49.757644956314536,241,81.0,0,-0.3402289803143461,-0.4810830156421975,0.46883030740514475,1.5417049572489527,1.1880446091298946,0.35370311135005883,1.5501297686317055e-16,-1.138953337617776,0.4416284393559403,0.0,0.048,0.7308333333333333,0.8571428571428571,0.1336426529682257,0.5521472392638037,0.5126794128013776,0.1999999999999993,0.81,0.0,0.018528773643752865,0.02256907567440453,0.003705754728750573,0.996230396245779,-0.016058270491252483,0.015365802340696224,0.074423907469074,0.025013844419066365
FFF,2014B,228138,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,78.27272727272727,11,1635,-124.0,49.757644956314536,241,84.0,0,-0.3402289803143461,-0.4810830156421975,0.6264380325896642,1.3105453144550274,0.24805865536201288,-1.108946069105953,1.5501297686317055e-16,-1.138953337617776,0.593560602971427,0.0,0.048,0.7827272727272727,0.7857142857142857,0.06773271469406356,0.40490797546012275,0.5126794128013776,0.1999999999999993,0.84,0.0,0.036076162868202664,0.047062994287155296,0.006613963192503822,0.9830754381585227,-0.07455740326095218,0.029917748389703437,0.14490592085394738,0.05050662801548374
FFF,2014B,228258,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,59.583333333333336,12,1534,-108.0,49.757644956314536,241,67.0,0,-0.3402289803143461,-0.4810830156421975,0.058820137655051806,1.5417049572489527,0.1883863855125119,-0.7839129178935059,1.5501297686317055e-16,-1.138953337617776,-0.2673883241829977,0.0,0.048,0.5958333333333333,0.8571428571428571,0.0635486142756535,0.4376278118609407,0.5126794128013776,0.1999999999999993,0.67,0.0,0.038433437517492564,0.03816653864584331,0.007686687503498513,0.9826148858638932,-0.06918018753148661,0.03187262230743489,0.15437430736192848,0.04291733856120003
FFF,2014B,228729,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,85.41666666666667,12,8202,-23.0,49.757644956314536,241,82.0,0,-0.3402289803143461,-0.4810830156421975,0.843407499522514,1.5417049572489527,4.127937824685507,0.9428256979226192,1.5501297686317055e-16,-1.138953337617776,0.4922724938944359,0.0,0.048,0.8541666666666667,0.8571428571428571,0.33978209536434817,0.6114519427402864,0.5126794128013776,0.1999999999999993,0.8200000000000001,0.0,0.007311005627683963,0.010408028844966753,0.0014622011255367925,0.9994144693043977,-0.002802552157278852,0.006062973704931935,0.029365872604530583,0.009991707691168082
FFF,2014B,232286,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,150,Y,Pass,70.08333333333333,12,4257,-131.0,49.757644956314536,241,68.0,0,-0.3402289803143461,1.7102297827403254,0.3777169363495685,1.5417049572489527,1.7971744132371767,-1.2511480727613986,1.5501297686317055e-16,-1.138953337617776,-0.21674426964450214,0.0,0.192,0.7008333333333333,0.8571428571428571,0.17635361862546087,0.39059304703476483,0.5126794128013776,0.1999999999999993,0.68,0.0,0.03512972420023363,0.016413387806886934,0.0028103779360186907,0.9969815728026304,-0.030679959134870705,0.011653148961123171,0.0564417568817087,0.01592547497077258
FFF,2014B,234796,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass,71.33333333333333,12,2322,-155.0,49.757644956314536,241,82.0,0,-0.3402289803143461,2.4406673822011666,0.41568084095605856,1.5417049572489527,0.6539482532492126,-1.7386977995800692,1.5501297686317055e-16,-1.138953337617776,0.4922724938944359,0.0,0.24000000000000005,0.7133333333333333,0.8571428571428571,0.09619288288661502,0.34151329243353784,0.5126794128013776,0.1999999999999993,0.8200000000000001,0.0,0.07660876985001143,0.030359771755374895,0.005107251323334095,0.9882531310651474,-0.06596866292639873,0.02117706650409379,0.1025706307436264,0.03489955070944965
FFF,2014B,237182,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,90,N,Fail,74.72727272727273,11,1017,-46.0,49.757644956314536,241,68.0,0,1.7441851466378124,0.2493545838186435,0.5187585940694381,1.3105453144550274,-0.11706473837057725,0.4755905430547265,1.5501297686317055e-16,-1.138953337617776,-0.21674426964450214,0.16666666666666666,0.09600000000000002,0.7472727272727273,0.7857142857142857,0.04213099134181201,0.5644171779141105,0.5126794128013776,0.1999999999999993,0.68,0.0009468610233890593,0.08521749210501534,0.0707563419296188,0.010415471257279652,0.9629576607866733,-0.04355560707589673,0.047113574624765446,0.2281935066367633,0.06438654959045603
FFF,2014B,237370,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Withdrawn,51.0,4,586,-52.0,150.0,241,71.0,1,-0.3402289803143461,0.2493545838186435,-0.201865340642847,-0.3075721851024503,-0.3717058106986458,0.35370311135005883,2.186900953462554,-1.138953337617776,-0.06481210602901541,0.0,0.09600000000000002,0.51,0.2857142857142857,0.024276067774141433,0.5521472392638037,0.6365883807169344,0.1999999999999993,0.71,0.0,0.13530561151143503,0.07667317985647985,0.006013582733841557,0.8809898705077881,-0.07817657553994023,0.22550935251905838,0.36231835971395376,0.10674109352568763
FFF,2014B,239345,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,80.16666666666667,12,3436,-17.0,49.757644956314536,241,92.0,0,-0.3402289803143461,-0.4810830156421975,0.6839591001752556,1.5417049572489527,1.3121156652526191,1.064713129627287,1.5501297686317055e-16,-1.138953337617776,0.9987130392793916,0.0,0.048,0.8016666666666667,0.8571428571428571,0.1423422676995733,0.6237218813905931,0.5126794128013776,0.1999999999999993,0.92,0.0,0.01740368139731749,0.023253252089193648,0.003480736279463498,0.9966508213530482,-0.004931043062573288,0.014432769998342327,0.06990478694589192,0.02668564480922015
FFF,2014B,242254,F,London Region,A Level or Equivalent,Oct-20,0-35,1,180,N,Fail,51.583333333333336,12,1157,-17.0,49.757644956314536,241,76.0,0,1.7441851466378124,2.4406673822011666,-0.18414885182648488,1.5417049572489527,-0.03435070095542738,1.064713129627287,1.5501297686317055e-16,-1.138953337617776,0.18840816666346244,0.16666666666666666,0.24000000000000005,0.5158333333333334,0.8571428571428571,0.04793073449604375,0.6237218813905931,0.5126794128013776,0.1999999999999993,0.76,0.0008331954440959326,0.14997517993726786,0.042978998324615186,0.009998345329151191,0.964007128818994,-0.014164322549630853,0.041457843086544224,0.20080010202711973,0.06332285375129088
FFF,2014B,242998,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,88.08333333333333,12,2572,-46.0,49.757644956314536,241,77.0,0,-0.3402289803143461,-0.4810830156421975,0.924397162683026,1.5417049572489527,0.8016518914905516,0.4755905430547265,1.5501297686317055e-16,-1.138953337617776,0.23905222120195802,0.0,0.048,0.8808333333333334,0.8571428571428571,0.10654956709060028,0.5644171779141105,0.5126794128013776,0.1999999999999993,0.77,0.0,0.02318817678466989,0.03404153175193899,0.004637635356933978,0.9939998448361826,-0.01777760220158025,0.019229817793930994,0.0931391767517574,0.029758160206993026
FFF,2014B,244961,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,79.75,12,2669,-75.0,49.757644956314536,241,96.0,0,-0.3402289803143461,-0.4810830156421975,0.6713044653064254,1.5417049572489527,0.8589609031281912,-0.11353204351783386,1.5501297686317055e-16,-1.138953337617776,1.2012892574333738,0.0,0.048,0.7975,0.8571428571428571,0.11056796056174656,0.5051124744376279,0.5126794128013776,0.1999999999999993,0.96,0.0,0.02234661997137793,0.029702382378623167,0.004469323994275586,0.9940521450601283,-0.027933274964222415,0.018531919708491846,0.08975892355170136,0.03575459195420469
FFF,2014B,247714,M,South Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,0.0,0,0,-268.0,-4.0,241,72.27975744871986,1,-0.3402289803143461,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-4.034244430017977,-1.1727841485730464,-1.138953337617776,-7.196953012353272e-16,0.0,0.09600000000000002,0.0,0.0,0.0,0.11042944785276076,0.4462299134734239,0.1999999999999993,0.7227975744871986,0.0,0.23779472847109903,0.0,0.0,0.0,-0.7080998581139394,-0.010568654598715513,0.6367614395726097,0.19097494773861376
FFF,2014B,247940,M,North Western Region,Lower Than A Level,30-40%,0-35,5,180,N,Fail,0.0,0,75,-103.0,49.757644956314536,241,72.27975744871986,0,10.081841654446448,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.6736120472639427,-0.6823400581396163,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.8333333333333333,0.24000000000000005,0.0,0.0,0.003107005261195576,0.44785276073619634,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.014780214122046472,0.5320877083936729,0.0,0.0,0.22170321183069708,-0.30447241091415733,0.1470857293326189,0.7124063206826399,0.2136620583563326
FFF,2014B,251375,M,Ireland,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,70.66666666666667,12,3901,-29.0,49.757644956314536,241,75.0,0,1.7441851466378124,0.9797921832794845,0.39543342516593083,1.5417049572489527,1.5868444323815099,0.8209382662179515,1.5501297686317055e-16,-1.138953337617776,0.13776411212496686,0.16666666666666666,0.14400000000000002,0.7066666666666668,0.8571428571428571,0.16160570031898588,0.5991820040899796,0.5126794128013776,0.1999999999999993,0.75,0.0002556185556848484,0.03067422668218181,0.018063711268395954,0.0030674226682181806,0.9971679857265936,-0.007412938114860604,0.012718977338012603,0.061604071920048464,0.01917139167636363
FFF,2014B,255878,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,78.91666666666667,12,2201,-26.0,49.757644956314536,241,98.0,0,-0.3402289803143461,0.2493545838186435,0.6459951955687655,1.5417049572489527,0.5824596923404045,0.8818819820702853,1.5501297686317055e-16,-1.138953337617776,1.302577366510365,0.0,0.09600000000000002,0.7891666666666667,0.8571428571428571,0.09118024773188617,0.6053169734151329,0.5126794128013776,0.1999999999999993,0.98,0.0,0.040535155031346554,0.035543325754338134,0.005404687337512874,0.991309735822153,-0.01171015589794456,0.02241037613665454,0.10854413736171688,0.0441382799230218
FFF,2014B,256740,F,Wales,HE Qualification,70-80%,35-55,0,120,N,Pass,73.66666666666667,12,5103,-43.0,49.757644956314536,241,84.0,0,-0.3402289803143461,0.9797921832794845,0.4865467962215071,1.5417049572489527,2.297003525045868,0.5365342589070603,1.5501297686317055e-16,-1.138953337617776,0.593560602971427,0.0,0.14400000000000002,0.7366666666666667,0.8571428571428571,0.21140063797174696,0.5705521472392638,0.5126794128013776,0.1999999999999993,0.84,0.0,0.023475302404148312,0.01441122730921327,0.0023475302404148313,0.998287234736407,-0.00841198336148648,0.009733964685564407,0.04714623232833119,0.01643271168290382
FFF,2014B,257104,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,64.2,5,1803,-243.0,199.0,241,82.0,1,-0.3402289803143461,-0.4810830156421975,0.1990334920016886,-0.07641254230852494,0.3473155002601927,-3.526380131248528,3.2558916677466083,-1.138953337617776,0.4922724938944359,0.0,0.048,0.642,0.3571428571428571,0.07469240647914165,0.16155419222903883,0.6971569839307786,0.1999999999999993,0.8200000000000001,0.0,0.03243475132758469,0.03470518392051562,0.002702895943965391,0.97466427739392,-0.131360742876718,0.10757525856982256,0.13027958449913185,0.04432749348103241
FFF,2014B,258737,M,London Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,75.54545454545455,11,1783,-268.0,49.757644956314536,241,76.0,0,-0.3402289803143461,0.2493545838186435,0.5436076952664133,1.3105453144550274,0.3354992092008856,-4.034244430017977,1.5501297686317055e-16,-1.138953337617776,0.18840816666346244,0.0,0.09600000000000002,0.7554545454545455,0.7857142857142857,0.07386387174282281,0.11042944785276076,0.5126794128013776,0.1999999999999993,0.76,0.0,0.04931100504930685,0.041391358783812116,0.006026900617137503,0.976905800032379,-0.14683721503571373,0.027262216463138263,0.13204391352092168,0.041640404263859114
FFF,2014B,260062,M,Scotland,HE Qualification,90-100%,0-35,1,150,N,Pass,77.54545454545455,11,1201,-107.0,49.757644956314536,241,78.0,0,1.7441851466378124,1.7102297827403254,0.6043499426367975,1.3105453144550274,-0.008354860624951707,-0.763598345942728,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.16666666666666666,0.192,0.7754545454545455,0.7857142857142857,0.049753510915945154,0.4396728016359919,0.5126794128013776,0.1999999999999993,0.78,0.0008034458494329028,0.12051687741493541,0.06230357359693328,0.008837904343761931,0.9649384651689162,-0.0859687058893206,0.03997757331770692,0.19363044971332957,0.06266877625576642
FFF,2014B,261265,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,77.0,11,1321,-43.0,49.757644956314536,241,90.0,0,-0.3402289803143461,0.9797921832794845,0.5877838751721473,1.3105453144550274,0.06254288573089103,0.5365342589070603,1.5501297686317055e-16,-1.138953337617776,0.8974249302024004,0.0,0.14400000000000002,0.77,0.7857142857142857,0.05472471933385807,0.5705521472392638,0.5126794128013776,0.1999999999999993,0.9,0.0,0.08856156517157585,0.05682700431842783,0.00811814347406112,0.9749152299304308,-0.03173456085314801,0.036721790971523185,0.17786114338624814,0.06642117387868188
FFF,2014B,264298,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,75.0,2,546,-103.0,126.0,241,88.0,1,-0.3402289803143461,-0.4810830156421975,0.527041627801763,-0.7698914706903011,-0.39533839281726,-0.6823400581396163,1.663313664833629,-1.138953337617776,0.7961368211254093,0.0,0.048,0.75,0.14285714285714285,0.022618998301503792,0.44785276073619634,0.6069221260815821,0.1999999999999993,0.88,0.0,0.09490926825624466,0.11863658532030581,0.0031636422752081552,0.8636743411318263,-0.16292757717321998,0.19930946333811378,0.3812188941625827,0.1392002601091588
FFF,2014B,266536,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,87.9090909090909,11,3456,-22.0,49.757644956314536,241,94.0,0,-0.3402289803143461,-0.4810830156421975,0.9191052244651517,1.3105453144550274,1.3239319563119263,0.9631402698733971,1.5501297686317055e-16,-1.138953337617776,1.1000011483563827,0.0,0.048,0.879090909090909,0.7857142857142857,0.14317080243589214,0.6134969325153374,0.5126794128013776,0.1999999999999993,0.9400000000000001,0.0,0.017302305653292247,0.025350499343535764,0.0031720893697702456,0.9966128056296335,-0.006344178739540491,0.014348699693702492,0.0694975943740572,0.027106945523491188
FFF,2014B,268649,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,85.6,5,1619,-95.0,167.0,241,92.0,1,-0.3402289803143461,0.2493545838186435,0.8489755388647989,-0.07641254230852494,0.23860562251456718,-0.5198234825333927,2.5577752829080422,-1.138953337617776,0.9987130392793916,0.0,0.09600000000000002,0.856,0.3571428571428571,0.0670698869050085,0.46421267893660534,0.6576019777503089,0.1999999999999993,0.92,0.0,0.054370270478767455,0.051712168366472154,0.0030205705821537477,0.9780607545013834,-0.057390841060921204,0.10088705744393517,0.14559150205981064,0.055578498711628954
FFF,2014B,268845,M,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn,55.0,3,1195,-137.0,145.0,241,64.0,1,-0.3402289803143461,0.9797921832794845,-0.08038084590207865,-0.5387318278963757,-0.011899747942743845,-1.3730355044660663,2.0778202683315277,-1.138953337617776,-0.4193204877984844,0.0,0.14400000000000002,0.55,0.21428571428571427,0.04950495049504951,0.3783231083844581,0.630407911001236,0.1999999999999993,0.64,0.0,0.09646632634255312,0.04421373290700351,0.002411658158563828,0.9606438331612581,-0.11013238924108147,0.11656347766391835,0.19373653873796085,0.051448707382695
FFF,2014B,269730,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,85.5,12,4416,-53.0,49.757644956314536,241,88.0,0,-0.3402289803143461,-0.4810830156421975,0.8459384264962799,1.5417049572489527,1.8911139271586683,0.33338853939928087,1.5501297686317055e-16,-1.138953337617776,0.7961368211254093,0.0,0.048,0.855,0.8571428571428571,0.1829404697791955,0.5501022494887526,0.5126794128013776,0.1999999999999993,0.88,0.0,0.01355842359637599,0.019320753624835787,0.0027116847192751982,0.9978999766932729,-0.011976607510132124,0.011243920457929896,0.05445966811211023,0.019885687941351454
FFF,2014B,271702,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,0.0,0,0,-193.0,-17.0,241,72.27975744871986,1,1.7441851466378124,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-2.510651533709631,-1.4563939299137136,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.14400000000000002,0.0,0.0,0.0,0.2638036809815951,0.4301606922126081,0.1999999999999993,0.7227975744871986,0.002945711115206276,0.35348533382475317,0.0,0.0,0.0,-0.5685222452348113,-0.050077088958506696,0.7099163787647126,0.21291528492110776
FFF,2014B,272701,M,East Anglian Region,Lower Than A Level,70-80%,0-35,2,60,N,Fail,0.0,0,25,-106.0,49.757644956314536,241,72.27975744871986,0,3.828599273589971,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7031527749122106,-0.7432837739919501,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.3333333333333333,0.048,0.0,0.0,0.0010356684203985252,0.44171779141104295,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.0070166288175191,0.210498864525573,0.0,0.0,0.08770786021898876,-0.3718813273285123,0.17456546274618023,0.8455037725110516,0.2535801145189893
FFF,2014B,276265,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,Y,Withdrawn,75.83333333333333,6,3781,-29.0,180.0,241,65.0,1,1.7441851466378124,-0.4810830156421975,0.552350897539423,0.15474710048540044,1.5159466860256672,0.8209382662179515,2.8413850642487097,-1.138953337617776,-0.36867643325998883,0.16666666666666666,0.048,0.7583333333333333,0.42857142857142855,0.15663449190107295,0.5991820040899796,0.6736711990111248,0.1999999999999993,0.65,0.00026351494302790995,0.015810896581674595,0.019983216512949837,0.0015810896581674597,0.9963499995885275,-0.007641933347809388,0.04743268974502379,0.0635071012697263,0.017128471296814145
FFF,2014B,277577,F,London Region,A Level or Equivalent,80-90%,35-55,2,120,N,Pass,74.58333333333333,12,4776,-17.0,49.757644956314536,241,75.0,0,3.828599273589971,0.9797921832794845,0.5143869929329329,1.5417049572489527,2.1038071662261966,1.064713129627287,1.5501297686317055e-16,-1.138953337617776,0.13776411212496686,0.3333333333333333,0.14400000000000002,0.7458333333333333,0.8571428571428571,0.19785409503293427,0.6237218813905931,0.5126794128013776,0.1999999999999993,0.75,0.00041796797145968135,0.02507807828758088,0.015586722269017283,0.002507807828758088,0.998107515845719,-0.0035527277574072913,0.010398550963500916,0.0503651405608916,0.01567379892973805
